
b'I really like Amartya Sen! The objectives are minimal gains &amp; maximum suffering! Not intelligent &amp; certainly not Hu\xe2\x80\xa6 https://t.co/lLs72TzErz'
"b""Excellent points! Why doesn't political parties come under RTI &amp; declare their sources of funding? #DeMonitisation https://t.co/mLIAOgZzsO"""
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
b'@dhaval241086 @kotrakesh BEST should put him in jail. He is travelling everywhere to collet negative opinions on demonitisation to publish.'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b""#Emergency is need of hour; else #Demonitisation'fail. Will you be with PM in his ambitious drive to make India prosper?@KanchanGupta @bdutt"""
"b""#Opinion\nIt is becoming clear that #capitalmarkets aren't going to destabilise under @realDonaldTrump: @sumant_sinha\nhttps://t.co/ePf78piatX"""
"b""#Opinion\nIt is becoming clear that #capitalmarkets aren't going to destabilise under @realDonaldTrump: @sumant_sinha\nhttps://t.co/GoIFg2xXyq"""
"b'RT @tufailelif: If the Modi Govt wants legitimacy, cancel the license of banks involved in this scam #Demonitisation #BlackMoney\nhttps://t.\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
b'Our finance minister HBS is silent regarding demonitisation.'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
b'RT @IndiaToday: We have a PM who is taking on corruption and we are raising doubts. Why?: @sambitswaraj #DeMonitisation https://t.co/WhLekC\xe2\x80\xa6'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
b'RT @IndiaToday: Less cash in circulation is a step in the right direction: @sambitswaraj #DeMonitisation https://t.co/ZrPTeAQHK7'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'Hungama in Parliament by Opposition Leaders on Demonitisation, New Policies, Tax, Bringing Black Mon: https://t.co/BZtc5Is1Ss via'"
"b'Hungama in Parliament by Opposition Leaders on Demonitisation, New Policies, Tax, Bringing Black Mon: https://t.co/c5QAyjnE6q via'"
b'Crores of Rupees deposited in BJP Party Account on or before Demonitisation announced by PM Modi ?..: https://t.co/f7nOWwtB5V via'
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
b'RT @IndiaToday: Indians are willing to suffer a little for a larger gain: @rsprasad #DeMonitisation https://t.co/R0EMVNj8ep'
b'Crores of Rupees deposited in BJP Party Account on or before Demonitisation announced by PM Modi ?..: https://t.co/Y5ARdvpraP via'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @aappoojapandey: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/i\xe2\x80\xa6'"
"b'RT @IndiaToday: People are not spending, they are holding money. This will impact the growth numbers: Prof. Arun Kumar, Economist #DeMoniti\xe2\x80\xa6'"
b'@MamataOfficial @yadavakhilesh well done @narendramodi long live demonitisation'
"b""@quizderek why don't u give 1 letter written by ppl you claim died due 2 #Demonitisation ?"""
"b'@uddhavthackeray Sir, do we expect any strong action from u reg demonitisation?  Or we have to stand ourselves. Need answer. Jai Gurudev!!!'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
b'Intl media on Demonitisation. Foreign investments bye bye if govt continues recklessly..\nhttps://t.co/yugr0A7ejC\nGlobal recognition for Modi'
b'@MamataOfficial anti demonitisation propaganda failed miserably \n#MamtaAgainstNation'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
b'Its a humble request dont take any person who is suffering today due to demonitisation...never dare to take them granted or prepared to pay'
b'RT @IndiaToday: Demonetisation is not going to solve the problem of #BlackMoney and counterfeit: @paranjoygt #DeMonitisation https://t.co/j\xe2\x80\xa6'
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @aappoojapandey: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/i\xe2\x80\xa6'"
"b""@sardanarohit stop bullying around and realise practical difficulties due to # demonitisation. If I can't help..keep your mouth shut"""
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
b'Enuf reason why messed up demonitisation will scare away investors...\n@meerasanyal @ArvindKejriwal https://t.co/DJmmbyJTxE'
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
b'RT @anti_conversion: Side effect of #Demonitisation https://t.co/wTDxkUz8Fd'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @aappoojapandey: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/i\xe2\x80\xa6'"
b'Why just suspend and not criminal offence against the country on these officials? #Demonitisation https://t.co/bZtyG4379g #Corruption'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'Investors are smart. They will see messy demonitisation as an act of a reckless govt. Rest assured, no investments will until Modi term ends'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @aappoojapandey: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/i\xe2\x80\xa6'"
"b'RT @aappoojapandey: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/i\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @dhundh: #DontPoliticiseArmy  a bold move of demonitisation has ripped d mask of politicians like mamta Banerji n her supporter,they los\xe2\x80\xa6'"
b'India\xe2\x80\x99s stock market suffers 7% hit after Trump election + demonitisation. Rupee down an additional 3% https://t.co/Msylr2IfH0 via @WSJ'
"b'RT @IndiaToday: Indians want to change, they love technology. This will get reflected in digital payment platforms: @rsprasad #DeMonitisati\xe2\x80\xa6'"
b'RT @IndiaToday: Indians are willing to suffer a little for a larger gain: @rsprasad #DeMonitisation https://t.co/R0EMVNj8ep'
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
b'@RangaSiyaar Digital wasnt exactly responsible for demonitisation that it has to explain. Even ATMs are not blind friendly'
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b'RT @aappoojapandey: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/i\xe2\x80\xa6'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @priyashmita: Digital economy should not have to bear the cross on its shoulder, of explaining advantages of demonitisation.\nLet the lat\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: People are not spending, they are holding money. This will impact the growth numbers: Prof. Arun Kumar, Economist #DeMoniti\xe2\x80\xa6'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
b'@digvijaya_28 @YouTube \nDemonitisation Line-Must Watch!\nhttps://t.co/HocearevMR\nOh Sh*t! Phir Indian Idol ke auditions ka video daal diya.'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'@Yashodhara1010 and do tell us what is demonitisation about? I mean what every economist has failed to fig, &amp; govt has.'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
b'RT @muglikar_: And I think this was the reason why this demonitisation scheme was brought \nMain reason. Black money etc are secondary. @alo\xe2\x80\xa6'
b'RT @muglikar_: Regionwise deployment of ATMs for the qty ended June 16.As per news reports dormant debit cards have now become active due t\xe2\x80\xa6'
"b'RT @muglikar_: imp to check the growth of money supply, ATMs bank branches and Bank accounts.\nJan dhan and demonitisation will push towards\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
b'RT @muglikar_: Data driven Arguments if #Demonitisation will lead to Cashless economy or not. We will have to see a lot of parameters. \n1st\xe2\x80\xa6'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
b'@JhaSanjay And the rest 69% are involved in gang rape of demonitisation'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @priyashmita: Digital economy should not have to bear the cross on its shoulder, of explaining advantages of demonitisation.\nLet the lat\xe2\x80\xa6'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b""RT @KapilChopra72: @narendramodi Sir, I support demonitisation but just a question, don't you know who is corrupt in your party, why not ar\xe2\x80\xa6"""
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: Indians want to change, they love technology. This will get reflected in digital payment platforms: @rsprasad #DeMonitisati\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'Digital economy should not have to bear the cross on its shoulder, of explaining advantages of demonitisation.\nLet the latter justify itself'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
b'RT @DrShobha: Demonitisation to Disorientation ...Didi deranged  !'
b'@IndiaToday @sardesairajdeep this time the pugilist got punched by the mumbaikars #Demonitisation #madisonsquare @sagarikaghose'
"b'Demonetisation: Corporate credit slows down further - Showing the initial impact of demonitisation, bank credit... https://t.co/ITfmBvPut5'"
b'@narendramodi Please speak up in parliament on demonitisation issue or else step down from post of Prime Minister.Just a request.'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b""RT @PreetikaRules: Wen gobar gawar gets kicked out of the #BB10 house, tat stray kutta will say 'Demonitisation' iss desh main bhi Bani ki\xe2\x80\xa6"""
"b'RT @tufailelif: If the Modi Govt wants legitimacy, cancel the license of banks involved in this scam #Demonitisation #BlackMoney\nhttps://t.\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
b'Digital economy &amp; its advantages/disadvantages have no relation to demonitisation.\nThe demonitisation idea should b\xe2\x80\xa6 https://t.co/QS0Izqqg2u'
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
b'Tere jaane se... only on @9XJhakaas  \n#Demonitisation #5001000Ban https://t.co/bBmXk8m4jF'
b'RT @IndiaToday: Demonetisation is not going to solve the problem of #BlackMoney and counterfeit: @paranjoygt #DeMonitisation https://t.co/j\xe2\x80\xa6'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @AAPMember: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/q8XsIL\xe2\x80\xa6'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
"b'@ndtv @MamataOfficial poor lady demonitisation has taken a toll on her, gone all the good days in the comforts of Saradha and Naradha.'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
b'Personally\nI think demonitisation is good but as a student m facing a lot of problems. still the counting in the que is very large'
"b'RT @IndiaToday: Wholesale trade is down by 30%, if this lasts for a month or so, things will get worse only: Prof. Arun Kumar, Economist #D\xe2\x80\xa6'"
b'RT @DrShobha: Demonitisation to Disorientation ...Didi deranged  !'
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
"b'#Demonitisation \nSir @sardesairajdeep , my story from ground zero :( https://t.co/PQl1H8BgPQ'"
"b""RT @nanda_pradeip: Why isn't the media reflecting the massive pain, poor ppl are undergoing in Tier 3, Tier 4 cities and in the villages.\nD\xe2\x80\xa6"""
"b'Amazing speech by D K DUBBEY on corruption, black money &amp; demonitisation: https://t.co/GUbEAils0k via @YouTube'"
"b'RT @IndiaToday: As you run out of cash, people depending upon cash economy lose their jobs: @meerasanyal #DeMonitisation https://t.co/trvzt\xe2\x80\xa6'"
